date,campaign_id,country,publisher,os,size,banner name,LP(landing page),Views,Clicks,Spend,Downloads,Installs,Sales
3/16/2014,23090,Iran,4286,Win8,Small,BlueFlshOrangeBtn,LP2GB,2574,276,76.73,120,55,3
3/16/2014,22415,Iran,6405,XP,Big,CleanOrngbtnCer,LP2GB,7,0,0,,,
3/16/2014,19348,Iran,5157,Vista,Small,simple1red,LP,31,1,0.27,0,0,0
3/16/2014,24933,Iran,6684,Win8,Small,GrayGen,LP-GEN1,5044,44,22.19,21,10,0
3/16/2014,21271,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,1080,22,9.18,9,5,0
3/16/2014,20093,Barbedos,4470,Win7,Small,BlueFlshOrangeBtn,LP,20312,224,35.84,78,22,0
3/16/2014,24931,Iran,5135,Win7,Small,noam,LP-GEN1,47807,612,329.87,331,141,8
3/16/2014,19514,Ivory Coast,5226,Win7,Small,BlueFlshOrangeBtn,LP,108,5,1.25,3,2,0
3/16/2014,19353,Barbedos,5330,XP,Small,simple1red,LP,10,1,0.25,1,1,0
3/16/2014,19346,Iran,5157,Win7,Small,simple1red,LP,402,17,4.59,5,0,0
3/16/2014,19953,Iran,5583,Win8,Small,BlueFlshOrangeBtn,LP,300,47,13.16,12,6,1
3/16/2014,24043,Iran,5135,Win7,Small,GrayGen,LP,77413,1073,534.86,568,228,14
3/16/2014,22566,Iran,5061,Win7,Big,CleanOrngbtnCer,LP2GB,27,0,0,,,
3/16/2014,19509,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,58316,1000,402.19,401,145,7
3/16/2014,23109,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,12813,166,48.14,105,33,1
3/16/2014,20173,Iran,6083,Win8,Small,BlueFlshOrangeBtn,LP,70,2,0.56,,,
3/16/2014,20094,Barbedos,4470,Vista,Small,BlueFlshOrangeBtn,LP,4418,60,12.6,15,6,0
3/16/2014,20247,Iran,5135,Win8,Small,Cleanblubtn,LP,22055,258,152.98,124,56,0
3/16/2014,23003,Iran,5862,Vista,Small,CleanOrngbtnCer,LP,18,0,0,,,
3/16/2014,23479,Iran,5372,Win7,Small,Cleanblubtn,LP2OB,1915,295,112.1,181,70,2
3/16/2014,24045,Iran,3761,Vista,Small,CleanOrngbtnCer,LP,4946,58,33.39,27,8,1
3/16/2014,21984,Iran,All,Vista,Big,CleanblubtnCer,LP,1927,29,5.8,11,3,0
3/16/2014,22298,Iran,5372,XP,Small,BlueFlshOrangeBtn,LP,189,30,10.5,12,3,0
3/16/2014,25226,Iran,3761,Win7,Small,noam,LP-GEN1,91561,1122,618.04,594,224,7
3/16/2014,19950,Iran,5043,Win8,Small,BlueFlshOrangeBtn,LP,222,26,9.1,8,5,0
3/16/2014,22985,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,2889,47,24.56,19,9,1
3/16/2014,20168,Iran,6082,XP,Small,BlueFlshOrangeBtn,LP,11,1,0.3,,,
3/16/2014,20943,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,7370,137,50.85,48,28,1
3/16/2014,20092,Barbedos,4470,Win8,Small,BlueFlshOrangeBtn,LP,5034,56,8.96,18,7,0
3/16/2014,23113,Iran,5059,Vista,Big,Clean2orngBtn,LP2OB,16548,249,72.21,128,30,0
3/16/2014,19520,Barbedos,5226,XP,Small,BlueFlshOrangeBtn,LP,76,3,1.2,2,0,0
3/16/2014,20169,Iran,6083,XP,Small,BlueFlshOrangeBtn,LP,8,1,0.3,,,
3/16/2014,24114,Iran,5013,Win8,Small,CleanOrngbtnCer,LP,1955,197,78.8,93,48,1
3/16/2014,19347,Iran,5157,XP,Small,simple1red,LP,7,2,0.54,,,
3/16/2014,22419,Iran,6404,Win8,Big,CleanOrngbtnCer,LP2GB,8,0,0,,,
3/16/2014,24917,Iran,4619,Win7,Small,BlueFlshOrangeBtn,LP,4023,411,82.2,110,39,2
3/16/2014,20747,Uzbekistan,ALL,Win8,Big,simple,LP,301,21,5.25,14,6,0
3/16/2014,20162,Iran,6084,Win7,Small,BlueFlshOrangeBtn,LP,48,1,0.28,,,
3/16/2014,22957,Iran,4286,Win8,Small,CleanOrngbtnCer,LP,3246,492,132.84,202,110,5
3/16/2014,24630,Iran,5059,Vista,Big,GrayGen,LP-GEN1,16626,270,81,115,36,2
3/16/2014,19364,Barbedos,5061,Win7,Big,simple,LP,26,0,0,1,0,0
3/16/2014,21272,Ivory Coast,3761,Vista,Small,Cleanblubtn,LP2GB,431,3,3.66,2,1,0
3/16/2014,21982,Iran,All,Win8,Small,CleanblubtnCer,LP,218,3,0.6,,,
3/16/2014,20005,Iran,5135,Win7,Small,BlueFlshOrangeBtn,LP,36512,666,252.77,272,93,5
3/16/2014,19901,Barbedos,5330,Win8,Small,BlueFlshOrangeBtn,LP,60,0,0,,,
3/16/2014,20590,Iran,5226,Win7,Small,simple,LP,302,8,2.88,5,1,0
3/16/2014,19696,Iran,5061,Win7,Big,simple1red,LP,7,0,0,,,
3/16/2014,23001,Iran,5862,Win7,Small,CleanOrngbtnCer,LP,71,0,0,,,
3/16/2014,20748,Uzbekistan,ALL,Win7,Big,simple,LP,1228,89,23.14,38,18,0
3/16/2014,19945,Iran,5583,XP,Small,BlueFlshOrangeBtn,LP,11,0,0,,,
3/16/2014,21599,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,7142,153,48.21,60,21,2
3/16/2014,24116,Iran,4502,XP,Big,CleanblubtnCer,LP,387,1,0.5,0,0,0
3/16/2014,23112,Iran,5059,XP,Big,Clean2orngBtn,LP2OB,18965,310,62,150,42,2
3/16/2014,21346,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP2OB,10882,227,66.45,87,25,2
3/16/2014,19343,Iran,5586,Win7,Small,simple1red,LP,335,12,4.2,4,1,0
3/16/2014,19951,Iran,5013,Win8,Small,BlueFlshOrangeBtn,LP,26,2,0.5,2,1,0
3/16/2014,19952,Iran,5862,Win8,Small,BlueFlshOrangeBtn,LP,58,3,0.51,2,0,0
3/16/2014,21004,Barbedos,3761,Vista,Small,BlueFlshOrangeBtn,LP2GB,4921,142,34.38,68,18,0
3/16/2014,20161,Iran,6083,Win7,Small,BlueFlshOrangeBtn,LP,279,6,1.68,2,1,1
3/16/2014,22057,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,56184,515,180.25,262,109,4
3/16/2014,24040,Iran,3761,Win7,Small,GrayGen,LP,17771,251,119.95,160,70,5
3/16/2014,20746,Uzbekistan,ALL,XP,Big,simple,LP,367,35,8.75,15,3,0
3/16/2014,19545,Iran,4470,XP,Small,BlueFlshOrangeBtn,LP,2973,87,18.25,29,5,0
3/16/2014,21864,Uzbekistan,All,Vista,Big,Clean2GrnBtn,LP2GB,207,17,4.25,12,4,0
3/16/2014,20101,Barbedos,5061,Win8,Big,BlueFlshOrangeBtn,LP,16,0,0,,,
3/16/2014,23262,Barbedos,5706,Vista,Small,Clean2orngBtn,LP,1,1,0.35,,,
3/16/2014,19964,Iran,5614,Vista,Small,BlueFlshOrangeBtn,LP,9,1,0.38,1,0,0
3/16/2014,19510,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,149,2,0.6,1,0,0
3/16/2014,23002,Iran,5862,Win8,Small,CleanOrngbtnCer,LP,43,0,0,,,
3/16/2014,22992,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,784,21,6.66,9,1,0
3/16/2014,20111,Barbedos,5013,Vista,Small,BlueFlshOrangeBtn,LP,15,0,0,,,
3/16/2014,20163,Iran,6085,Win7,Small,BlueFlshOrangeBtn,LP,119,1,0.28,,,
3/16/2014,19902,Barbedos,3761,Win8,Small,BlueFlshOrangeBtn,LP,7280,176,51.91,78,31,0
3/16/2014,22382,Iran,6406,Win8,Big,CleanOrngbtnCer,LP2GB,8,0,0,,,
3/16/2014,19365,Barbedos,5061,XP,Big,simple,LP,5339,74,15.54,37,16,2
3/16/2014,24918,Iran,5003,Win7,Small,BlueFlshOrangeBtn,LP,5126,114,25.08,,,
3/16/2014,22574,Ivory Coast,3761,Win8,Small,CleanOrngbtnCer,LP2OB,2661,26,22.62,13,4,0
3/16/2014,21594,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,16042,300,107.47,124,46,2
3/16/2014,20249,Iran,3761,XP,Small,Cleanblubtn,LP,6161,112,42.89,63,18,0
3/16/2014,20108,Barbedos,5013,XP,Small,BlueFlshOrangeBtn,LP,28,0,0,0,0,0
3/16/2014,19904,Iran,5135,Win8,Small,BlueFlshOrangeBtn,LP,30213,571,207.62,241,96,2
3/16/2014,20557,Uzbekistan,5156,Vista,Big,Cleanblubtn,LP,1331,6,1.95,3,1,0
3/16/2014,19544,Iran,4470,Vista,Small,BlueFlshOrangeBtn,LP,2436,36,10.97,16,1,0
3/16/2014,23067,Barbedos,6374,Win7,Big,simple,LP2GB,9,0,0,,,
3/16/2014,21987,Iran,All,XP,Big,CleanblubtnCer,LP,1881,13,2.6,6,1,0
3/16/2014,24663,Iran,5135,Win7,Small,GrayGen,LP-GEN1,16,0,0.11,1,0,0
3/16/2014,22871,Iran,5135,Win8,Small,Cleanblubtn,LP,24805,272,171.15,142,61,3
3/16/2014,21983,Iran,All,XP,Small,CleanblubtnCer,LP,66,4,0.8,0,0,0
3/16/2014,22055,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,17630,215,88.15,114,30,0
3/16/2014,20252,Iran,3761,Vista,Small,Cleanblubtn,LP,4851,79,36.24,36,11,3
3/16/2014,20865,Ivory Coast,4470,Win8,Small,simple,LP,17,1,0.36,,,
3/16/2014,24118,Iran,4502,Win7,Big,CleanblubtnCer,LP,3990,32,16,18,11,0
3/16/2014,19360,Iran,4814,Vista,Big,simple,LP,127,6,3,4,3,0
3/16/2014,19504,Barbedos,5226,Vista,Small,BlueFlshOrangeBtn,LP,18,0,0,,,
3/16/2014,23312,Ivory Coast,4470,Win7,Small,BlueFlshOrangeBtn,LP,6005,51,22.95,22,8,0
3/16/2014,25227,Iran,3761,Win8,Small,noam,LP-GEN1,7765,115,52.41,57,28,1
3/16/2014,20591,Iran,5226,Win7,Small,Cleanblubtn,LP,230,6,2.16,4,2,0
3/16/2014,20753,Ivory Coast,ALL,Vista,Big,simple,LP,118,9,2.25,5,2,0
3/16/2014,22047,Iran,3761,XP,Small,BlueFlshBlueBtn,LP2OB,11124,270,75.09,95,12,0
3/16/2014,20589,Iran,5226,Vista,Small,Cleanblubtn,LP,3,1,0.3,,,
3/16/2014,19517,Iran,5135,XP,Small,BlueFlshOrangeBtn,LP,8,0,0.06,,,
3/16/2014,22418,Iran,6405,Win8,Big,CleanOrngbtnCer,LP2GB,7,0,0,,,
3/16/2014,20762,Barbedos,ALL,Win8,Big,simple,LP,830,69,17.25,28,14,0
3/16/2014,19958,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,222,5,1.8,1,0,0
3/16/2014,21921,Iran,6374,Win7,Big,Clean2GrnBtn,LP2GB,12,0,0,,,
3/16/2014,24676,Iran,5135,Win7,Small,AvailBlue,LP-GEN1,64839,789,447.39,343,147,4
3/16/2014,24048,Iran,5135,Win8,Small,CleanOrngbtnCer,LP,8,0,0.06,,,
3/16/2014,20172,Iran,6082,Win8,Small,BlueFlshOrangeBtn,LP,69,1,0.28,,,
3/16/2014,22576,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2OB,769,10,6.54,7,3,0
3/16/2014,20175,Iran,6085,Win8,Small,BlueFlshOrangeBtn,LP,77,1,0.28,1,1,0
3/16/2014,21986,Iran,All,Win8,Big,CleanblubtnCer,LP,10358,98,19.6,30,12,0
3/16/2014,22036,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2GB,6856,134,48.47,59,19,3
3/16/2014,25288,Uzbekistan,3761,Win7,Small,noam,LP-GEN1,26162,267,115.11,122,47,4
3/16/2014,20100,Barbedos,5061,XP,Big,BlueFlshOrangeBtn,LP,4809,43,9.89,20,5,0
3/16/2014,19518,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,34,2,0.6,2,0,0
3/16/2014,19963,Iran,5876,Win7,Small,BlueFlshOrangeBtn,LP,83,1,0.3,1,1,0
3/16/2014,20171,Iran,6085,XP,Small,BlueFlshOrangeBtn,LP,14,1,0.3,2,0,0
3/16/2014,23091,Iran,4286,Vista,Small,BlueFlshOrangeBtn,LP2GB,1160,161,43.47,87,17,0
3/16/2014,20944,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,7484,112,52.83,57,21,2
3/16/2014,24628,Iran,5059,Win7,Big,GrayGen,LP-GEN1,13,0,0,,,
3/16/2014,19966,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,23,0,0,1,0,0
3/16/2014,23427,Iran,5013,Win7,Small,CleanOrngbtnCer,LP2GB,4210,330,92.4,187,103,0
3/16/2014,19969,Iran,5862,Vista,Small,BlueFlshOrangeBtn,LP,1,1,0.17,,,
3/16/2014,22872,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,7993,145,55.15,65,22,1
3/16/2014,24115,Iran,4502,Vista,Big,CleanblubtnCer,LP,685,7,3.5,4,4,0
3/16/2014,22987,Ivory Coast,3761,Win7,Small,BlueFlshOrangeBtn,LP,13123,240,111.44,86,41,6
3/16/2014,19903,Iran,5586,Win8,Small,BlueFlshOrangeBtn,LP,43,2,0.4,,,
3/16/2014,24677,Iran,5135,Win7,Small,AvailBlack,LP-GEN1,17,0,0.12,,,
3/16/2014,19961,Iran,5862,Win7,Small,BlueFlshOrangeBtn,LP,50,0,0,,,
3/16/2014,19354,Barbedos,5330,Vista,Small,simple1red,LP,3,2,0.5,1,1,0
3/16/2014,24039,Iran,3761,Win8,Small,GrayGen,LP,16475,248,111.21,126,60,2
3/16/2014,20174,Iran,6084,Win8,Small,BlueFlshOrangeBtn,LP,26,0,0,,,
3/16/2014,24180,Iran,5543,Win7,Small,CleanblubtnCer,LP,12,1,0.48,1,0,0
3/16/2014,21985,Iran,All,Win7,Big,CleanblubtnCer,LP,21980,188,37.6,57,25,1
3/16/2014,24664,Iran,3761,Win7,Small,GrayGen,LP-GEN1,29,0,0.2,0,0,1
3/16/2014,20863,Ivory Coast,4470,Win7,Small,simple,LP,13,0,0,1,1,0
3/16/2014,25224,Iran,5135,Win8,Small,noam,LP-GEN1,14452,195,99.72,95,40,0
3/16/2014,21345,Iran,4470,Win7,Small,Clean2GrnBtn,LP2GB,52100,894,205.62,336,111,6
3/16/2014,19970,Iran,5583,Vista,Small,BlueFlshOrangeBtn,LP,4,1,0.28,1,1,0
3/16/2014,21865,Uzbekistan,All,XP,Big,Clean2GrnBtn,LP2GB,277,19,4.75,13,4,0
3/16/2014,20160,Iran,6082,Win7,Small,BlueFlshOrangeBtn,LP,60,0,0,,,
3/16/2014,20556,Uzbekistan,5156,XP,Big,Cleanblubtn,LP,1388,7,2.24,0,0,0
3/16/2014,20861,Ivory Coast,3761,Win8,Small,Cleanblubtn,LP,1851,26,15.67,12,8,0
3/16/2014,22990,Ivory Coast,3761,Vista,Small,BlueFlshOrangeBtn,LP,971,21,8.25,8,4,1
3/16/2014,24042,Iran,5135,Vista,Small,GrayGen,LP,7462,157,51.49,79,28,0
3/16/2014,21718,Iran,5043,XP,Small,BlueFlshOrangeBtn,LP,225,33,3.96,10,1,0
3/16/2014,23473,Iran,3761,Win8,Small,CleanGrnbtnCer,LP2OB,13305,138,93.25,76,33,0
3/16/2014,19946,Iran,5876,XP,Small,BlueFlshOrangeBtn,LP,7,0,0,,,
3/16/2014,19948,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,14748,287,99.06,104,44,3
3/16/2014,20559,Uzbekistan,5156,Win8,Big,Cleanblubtn,LP,1566,11,2.8,5,2,0
3/16/2014,20558,Uzbekistan,5156,Win7,Big,Cleanblubtn,LP,6735,30,11,6,1,0
3/16/2014,24629,Iran,5059,Win8,Big,GrayGen,LP-GEN1,50616,609,152.25,267,121,4
3/16/2014,19965,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,4043,69,27.78,21,8,0
3/16/2014,22300,Iran,5372,Win8,Small,BlueFlshOrangeBtn,LP,782,75,33.75,49,21,2
3/16/2014,21609,Iran,3761,Win8,Small,Cleanblubtn,LP2GB,8413,104,56.79,48,21,0
3/16/2014,24041,Iran,3761,Vista,Small,GrayGen,LP,6887,128,46.49,70,30,2
3/16/2014,19344,Iran,5586,XP,Small,simple1red,LP,8,1,0.32,,,
3/16/2014,20110,Barbedos,5013,Win7,Small,BlueFlshOrangeBtn,LP,105,2,0.46,0,0,0
3/16/2014,19967,Iran,5043,Vista,Small,BlueFlshOrangeBtn,LP,344,54,18.9,22,3,0
3/16/2014,20765,Ivory Coast,ALL,Win7,Big,simple,LP,495,43,10.75,25,14,1
3/16/2014,20752,Barbedos,ALL,Vista,Big,simple,LP,340,38,9.5,10,5,0
3/16/2014,24181,Iran,5543,Win8,Small,CleanblubtnCer,LP,7,0,0,,,
3/16/2014,25326,Iran,4470,Win7,Small,noam,LP-GEN1,50606,682,190.96,331,110,3
3/16/2014,17159,Iran,5330,Win7,Small,simple1red,LP,787,27,6.48,11,3,0
3/16/2014,20102,Barbedos,5061,Win7,Big,BlueFlshOrangeBtn,LP,29,0,0,,,
3/16/2014,24044,Iran,5135,Win8,Small,GrayGen,LP,17465,249,120.51,131,61,5
3/16/2014,20754,Barbedos,ALL,XP,Big,simple,LP,292,33,8.25,16,6,0
3/16/2014,20170,Iran,6084,XP,Small,BlueFlshOrangeBtn,LP,9,1,0.3,,,
3/16/2014,22420,Iran,6404,Win7,Big,CleanOrngbtnCer,LP2GB,9,1,0.32,,,
3/16/2014,21981,Iran,All,Win7,Small,CleanblubtnCer,LP,261,5,1,1,1,0
3/16/2014,22577,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2GB,616,12,5.24,10,5,1
3/16/2014,19502,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,20,1,0.3,1,0,0
3/16/2014,25228,Iran,3761,Vista,Small,noam,LP-GEN1,4949,74,33.41,45,18,0
3/16/2014,22984,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,2947,45,25.05,15,6,1
3/16/2014,21273,Ivory Coast,3761,Vista,Small,simple,LP2GB,244,5,2.07,2,2,0
3/16/2014,17179,Uzbekistan,,XP,Small,simple1red,LP,29,4,1.44,2,0,0
3/16/2014,19941,Iran,5226,XP,Small,BlueFlshOrangeBtn,LP,21,1,0.36,,,
3/16/2014,20091,Barbedos,4470,XP,Small,BlueFlshOrangeBtn,LP,1273,34,6.12,13,1,0
3/16/2014,20164,Iran,6082,Vista,Small,BlueFlshOrangeBtn,LP,10,1,0.24,1,0,0
3/16/2014,19366,Barbedos,5061,Vista,Big,simple,LP,35,3,0.63,,,
3/16/2014,20248,Iran,5135,Vista,Small,Cleanblubtn,LP,5829,74,40.22,44,18,1
3/16/2014,20166,Iran,6084,Vista,Small,BlueFlshOrangeBtn,LP,7,0,0,,,
3/16/2014,23311,Ivory Coast,4470,Vista,Small,BlueFlshOrangeBtn,LP,526,16,5.44,8,3,1
3/16/2014,21606,Iran,3761,Win7,Small,Cleanblubtn,LP2GB,7,0,0.05,,,
3/16/2014,22865,Iran,3761,Win8,Small,BlueFlshBlueBtn,LP2OB,12734,266,85.95,117,44,1
3/16/2014,19352,Barbedos,5330,Win7,Small,simple1red,LP,288,5,1.25,1,1,0
3/16/2014,19954,Iran,5876,Win8,Small,BlueFlshOrangeBtn,LP,100,2,0.6,1,0,0
3/16/2014,21597,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP,4280,90,28.89,36,14,1
3/16/2014,23089,Iran,4286,Win7,Small,BlueFlshOrangeBtn,LP2GB,6666,662,245.5,280,47,0
3/16/2014,21867,Uzbekistan,All,Win7,Big,Clean2GrnBtn,LP2GB,530,37,7.4,13,4,0
3/16/2014,23107,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,49504,479,148.49,223,106,6
3/16/2014,22040,Iran,5135,Vista,Small,Cleanblubtn,LP2OB,6652,69,45.9,46,16,1
3/16/2014,24117,Iran,4502,Win8,Big,CleanblubtnCer,LP,837,13,6.5,6,3,0
3/16/2014,23472,Iran,3761,Win8,Small,Cleanblubtn,LP2OB,9684,126,65.09,75,38,1
3/16/2014,19959,Iran,5043,Win7,Small,BlueFlshOrangeBtn,LP,1455,143,57.2,41,5,0
3/16/2014,22089,Iran,3789,Win7,Big,CleanOrngbtnCer,LP2OB,12,3,0.9,,,
3/16/2014,20109,Barbedos,5013,Win8,Small,BlueFlshOrangeBtn,LP,43,0,0,,,
3/16/2014,19358,Iran,4814,Win7,Big,simple,LP,443,31,16.12,20,11,0
3/16/2014,24678,Ivory Coast,3761,Win7,Small,AvailBlue,LP-GEN1,6638,82,56.42,40,18,1
3/16/2014,19962,Iran,5583,Win7,Small,BlueFlshOrangeBtn,LP,160,1,0.28,1,0,0
3/16/2014,19947,Iran,5614,Win8,Small,BlueFlshOrangeBtn,LP,54,1,0.22,0,0,0
3/16/2014,23313,Ivory Coast,4470,Win8,Small,BlueFlshOrangeBtn,LP,1349,15,6,3,3,0
3/16/2014,21347,Iran,4470,Vista,Small,Cleanblubtn,LP2OB,8187,137,38.49,63,19,0
3/16/2014,25225,Iran,5135,Vista,Small,noam,LP-GEN1,4443,68,30.66,38,15,0
3/16/2014,22056,Iran,5059,Win7,Big,CleanOrngbtnCer,LP2OB,118254,1052,399.76,565,168,8
3/16/2014,17184,Uzbekistan,,Vista,Small,simple1red,,2528,27,12.79,10,4,1
3/16/2014,22958,Iran,4286,Win7,Small,CleanOrngbtnCer,LP,5584,544,174.08,201,41,2
3/16/2014,17158,Iran,,Vista,Small,simple1red,,1241,186,48.36,65,21,0
3/16/2014,19345,Iran,5586,Vista,Small,simple1red,LP,17,2,0.9,2,1,0
3/16/2014,19949,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,89,3,1.08,2,0,0
3/16/2014,19943,Iran,5013,XP,Small,BlueFlshOrangeBtn,LP,886,87,22.62,38,7,1
3/16/2014,20763,Ivory Coast,ALL,Win8,Big,simple,LP,489,40,10,28,13,2
3/16/2014,21598,Iran,3761,Vista,Small,BlueFlshOrangeBtn,LP2OB,4094,96,27.63,32,10,1
3/16/2014,20251,Iran,3761,Win8,Small,Cleanblubtn,LP,13584,154,94.33,77,34,1
3/16/2014,20745,Uzbekistan,ALL,Vista,Big,simple,LP,278,27,6.75,13,3,0
3/17/2014,20746,Uzbekistan,ALL,XP,Big,simple,LP,310,24,6,12,3,0
3/17/2014,22872,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP,8253,167,56.95,56,18,0
3/17/2014,25225,Iran,5135,Vista,Small,noam,LP-GEN1,5235,80,36.12,41,15,0
3/17/2014,20101,Barbedos,5061,Win8,Big,BlueFlshOrangeBtn,LP,21,0,0,,,
3/17/2014,19510,Iran,5226,Win7,Small,BlueFlshOrangeBtn,LP,194,1,0.3,0,0,0
3/17/2014,22057,Iran,5059,Win8,Big,CleanOrngbtnCer,LP2OB,56539,533,198.75,241,119,2
3/17/2014,22299,Iran,5372,Vista,Small,BlueFlshOrangeBtn,LP,136,14,7.28,11,3,0
3/17/2014,21864,Uzbekistan,All,Vista,Big,Clean2GrnBtn,LP2GB,148,6,1.5,5,1,0
3/17/2014,24115,Iran,4502,Vista,Big,CleanblubtnCer,LP,1118,5,2.5,3,1,1
3/17/2014,21594,Iran,3761,Win8,Small,BlueFlshOrangeBtn,LP,18894,364,127.25,134,53,4
3/17/2014,22054,Iran,5059,XP,Big,CleanOrngbtnCer,LP2OB,31486,294,80,166,42,1
3/17/2014,23067,Barbedos,6374,Win7,Big,simple,LP2GB,10,0,0,,,
3/17/2014,25228,Iran,3761,Vista,Small,noam,LP-GEN1,5225,73,35.27,43,16,1
3/17/2014,21866,Uzbekistan,All,Win8,Big,Clean2GrnBtn,LP2GB,188,6,1.5,4,2,0
3/17/2014,22577,Ivory Coast,3761,Vista,Small,CleanOrngbtnCer,LP2GB,960,16,8.16,9,4,0
3/17/2014,25288,Uzbekistan,3761,Win7,Small,noam,LP-GEN1,23981,249,105.54,118,56,2
3/17/2014,21273,Ivory Coast,3761,Vista,Small,simple,LP2GB,889,9,7.56,3,1,0
3/17/2014,19502,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,52,2,0.6,0,0,0
3/17/2014,22984,Ivory Coast,3761,Win8,Small,BlueFlshOrangeBtn,LP,2691,45,22.87,19,8,1
3/17/2014,22298,Iran,5372,XP,Small,BlueFlshOrangeBtn,LP,237,29,10.15,17,4,0
3/17/2014,19962,Iran,5583,Win7,Small,BlueFlshOrangeBtn,LP,96,1,0.28,1,0,0
3/17/2014,21984,Iran,All,Vista,Big,CleanblubtnCer,LP,1739,13,2.6,6,4,0
3/17/2014,20763,Ivory Coast,ALL,Win8,Big,simple,LP,396,15,3.75,8,2,0
3/17/2014,19949,Iran,5226,Win8,Small,BlueFlshOrangeBtn,LP,85,5,1.8,2,2,0
3/17/2014,19955,Iran,5614,Win7,Small,BlueFlshOrangeBtn,LP,110,10,2.2,2,0,0
3/17/2014,20745,Uzbekistan,ALL,Vista,Big,simple,LP,175,22,5.5,10,5,1
3/17/2014,20173,Iran,6083,Win8,Small,BlueFlshOrangeBtn,LP,54,3,0.84,,,
3/17/2014,19943,Iran,5013,XP,Small,BlueFlshOrangeBtn,LP,2198,190,54.44,103,13,0
3/17/2014,20251,Iran,3761,Win8,Small,Cleanblubtn,LP,8112,89,56.14,58,22,1
3/17/2014,23109,Iran,5059,Vista,Big,CleanOrngbtnCer,LP2OB,3548,34,9.86,28,9,0
3/17/2014,22987,Ivory Coast,3761,Win7,Small,BlueFlshOrangeBtn,LP,15406,259,132,96,39,1
3/17/2014,21924,Iran,6374,XP,Big,simple,LP2GB,5,1,0.25,,,
3/17/2014,20753,Ivory Coast,ALL,Vista,Big,simple,LP,83,12,3,9,5,0
3/17/2014,22419,Iran,6404,Win8,Big,CleanOrngbtnCer,LP2GB,27,0,0,,,
3/17/2014,19359,Iran,4814,XP,Big,simple,LP,9,0,0,,,
3/17/2014,24114,Iran,5013,Win8,Small,CleanOrngbtnCer,LP,2979,258,103.2,143,83,3
3/17/2014,20168,Iran,6082,XP,Small,BlueFlshOrangeBtn,LP,20,0,0,,,
3/17/2014,20945,Iran,5135,Vista,Small,BlueFlshOrangeBtn,LP2OB,1,0,0.01,,,
3/17/2014,20747,Uzbekistan,ALL,Win8,Big,simple,LP,302,26,6.5,11,5,0
3/17/2014,19545,Iran,4470,XP,Small,BlueFlshOrangeBtn,LP,4390,88,19.48,34,5,0
3/17/2014,24043,Iran,5135,Win7,Small,GrayGen,LP,84154,1062,580.3,569,253,14
3/17/2014,21865,Uzbekistan,All,XP,Big,Clean2GrnBtn,LP2GB,260,20,5,11,0,0
3/17/2014,25224,Iran,5135,Win8,Small,noam,LP-GEN1,15500,194,106.95,111,50,1
3/17/2014,22385,Iran,6406,XP,Big,CleanOrngbtnCer,LP2GB,7,0,0,,,
3/17/2014,20160,Iran,6082,Win7,Small,BlueFlshOrangeBtn,LP,70,1,0.28,0,0,0
3/17/2014,21345,Iran,4470,Win7,Small,Clean2GrnBtn,LP2GB,58609,1001,252.78,358,109,0
3/17/2014,19966,Iran,5226,Vista,Small,BlueFlshOrangeBtn,LP,7,0,0,0,0,0
3/17/2014,19512,Barbedos,5226,Win7,Small,BlueFlshOrangeBtn,LP,557,15,3.75,8,7,0
3/17/2014,19951,Iran,5013,Win8,Small,BlueFlshOrangeBtn,LP,75,1,0.25,0,0,0
3/17/2014,23427,Iran,5013,Win7,Small,CleanOrngbtnCer,LP2GB,4597,376,105.28,269,126,5
